ckd_soft,diabetes_soft,heart_soft,mean_soft
0.49481982,0.0569550471618074,0.0745189225425275,0.20876459656811164
0.60528547,0.7629155321434775,0.6201819546775033,0.6627943189403269
0.5825412,0.1098984423802802,0.4750501086158039,0.3891632503320281
0.5876167,0.2091315584043248,0.3212503059327962,0.3726661881123737
0.49245614,0.3146931519517819,0.597692686567314,0.46828065950636527
0.46986946,0.5552352191639891,0.1853468462863426,0.4034838418167772
0.5777433,0.8137521753459137,0.1474125699481278,0.5129693484313472
0.5449857,0.7208647993747892,0.5786033386373293,0.6148179460040395
0.48352128,0.5752658897142814,0.8411650735846202,0.6333174144329673
0.53511935,0.4445417960059505,0.0636093516940475,0.347756832566666
0.5755626,0.2558891445757904,0.704730869814315,0.5120608714633684
0.619731,0.469840654434512,0.8203631292275502,0.636644927887354
0.54606605,0.4909539984795806,0.4742134514346577,0.5037444999714128
0.5605893,0.3613443593966406,0.3020011177207914,0.40797825903914403
0.47643435,0.5973374144859115,0.5667157270642922,0.5468291638500679
0.6120121,0.8843479783237659,0.2926911746563256,0.5963504176600305
0.45908508,0.2539879391798643,0.504209108488564,0.40576070922280943
0.6093428,0.6983842101403076,0.8302153081449275,0.7126474394284118
0.5440373,0.3440154435319259,0.2194541234348867,0.3691689556556042
0.62289155,0.1390061800724254,0.8092710971451526,0.5237229424058593
0.56773746,0.4021284657217699,0.1130370904652117,0.36096767206232716
0.541951,0.102360304103616,0.7285703028833578,0.4576272023289912
0.5897725,0.2856087657308304,0.6817932599443477,0.5190581752250594
0.60578,0.4186959955634642,0.1081508975077103,0.3775422976903915
0.60298795,0.0763190603153754,0.8752736043817518,0.5181935382323758
0.3980755,0.1262559304378307,0.0781937954696681,0.20084174196916627
0.4993709,0.0249886105629589,0.7416297868545889,0.4219964324725159
0.3923844,0.3809926661153492,0.2974123541633702,0.35692980675957314
0.61693925,0.7784019641770972,0.3936742362902858,0.5963384834891277
0.5326278,0.2165837308587183,0.8461970061562608,0.5318028456716597
0.38788572,0.6244927111003981,0.6394128182955945,0.5505970831319975
0.6021015,0.6001766926647196,0.4958852722923287,0.5660544883190161
0.6126387,0.083292599382728,0.8233264495579848,0.5064192496469043
0.44344214,0.1928930480819021,0.5336916556561677,0.39000894791269
0.45416248,0.3815509592052947,0.690007357359295,0.5085735988548632
0.54280263,0.1709587465857183,0.6177621467125595,0.4438411744327593
0.5259442,0.4870328556256536,0.8361271616483016,0.6163680724246517
0.588324,0.176915314321628,0.7228758362976097,0.4960383835397459
0.6316757,0.1861524281055936,0.577884684797697,0.46523760430109684
0.63539267,0.0106402435942483,0.5018400741399843,0.3826243292447442
0.50816196,0.5537016555727033,0.631745288868727,0.5645363014804768
0.62822443,0.0313944828635163,0.5860092512148265,0.4152093880261143
0.6472883,0.2930931802415015,0.0567162756334225,0.3323659186249747
0.6295753,0.8321251931828858,0.5754273185357976,0.6790426039062277
0.5518593,0.9006546712185937,0.2308783234750265,0.5611307648978734
0.6257017,0.1268717319685824,0.0745189225425275,0.2756974515037033
0.58720195,0.1111539672367136,0.5180345766564471,0.4054634979643869
0.5360727,0.3277268770047414,0.1094334678306828,0.32441101494514135
0.46008477,0.8934319545270728,0.2229188576201073,0.5254785273823933
0.56834686,0.7592114705458614,0.4922626979602263,0.6066070095020292
0.66639847,0.7473729532867551,0.5016071830065757,0.6384595354311102
0.5706901,0.1313497224854407,0.2975285355604355,0.33318945268195876
0.60458165,0.756364963091196,0.5407151871401773,0.6338872667437911
0.50832444,0.0532676038020397,0.8409447246332258,0.46751225614508846
0.43767804,0.602700902499259,0.3864336404133824,0.4756041943042138
0.53674084,0.6348597864015547,0.5844103949316607,0.5853370071110718
0.653976,0.6798954774568565,0.0774648105972461,0.47044542935136757
0.6525243,0.9867880841196304,0.0671872583629284,0.5688332141608529
0.6642229,0.6910950073239216,0.071896049283549,0.4757379855358235
0.4895346,0.3695802141002685,0.1811038296814638,0.3467395479272441
0.54024976,0.4196487341580636,0.8746611372565923,0.6115198771382186
0.44276085,0.0777454712272648,0.2731336359169112,0.264546652381392
0.4635449,0.0675095439930512,0.8022060117224986,0.4444201519051833
0.62251735,0.1346058398923831,0.5407151871401773,0.43261279234418676
0.5731944,0.1849463882427738,0.2313877013646996,0.3298428298691578
0.4955114,0.460837171473859,0.2310784138694651,0.3958089951144414
0.5573112,0.329848009398034,0.6372129498372691,0.5081240530784344
0.59843117,0.9049969603807644,0.7299268577257261,0.7444516627021635
0.57618314,0.3778846549480477,0.5629665832720966,0.5056781260733815
0.66051465,0.1694469438448516,0.1465116684299878,0.3254910874249464
0.36657414,0.3330082047032404,0.0576504576002293,0.2524109341011565
0.3449865,0.8000584282680605,0.0436507091900501,0.3962318791527036
0.62858444,0.3317606211180793,0.5285854483580472,0.4963101698253755
0.6153086,0.0568259821236868,0.9300946244599104,0.5340764021945325
0.49238005,0.2319240336571429,0.0633577316604696,0.26255393843920416
0.62403136,0.5066620853204222,0.1044782600101141,0.4117239017768455
0.47631142,0.0492661222383406,0.3320450582975506,0.2858742001786304
0.32869104,0.2776987312145275,0.0550302802072998,0.22047335047394243
0.53341275,0.1264571580161381,0.1203794189238287,0.26008310897998893
0.6260611,0.6369291069256,0.7216665936676947,0.6615522668644316
0.54758847,0.6898443598091903,0.4547389461195248,0.564057258642905
0.6012876,0.5568748083817283,0.5324734641993499,0.5635452908603594
0.54005957,0.6800390111444966,0.7295185913499186,0.6498723908314717
0.35830462,0.5248037156203039,0.2580236987113636,0.3803773447772225
0.5370233,0.5716776597692138,0.2761213629052071,0.4616074408914736
0.49489847,0.4969996306436265,0.6088552260844541,0.5335844422426935
0.519615,0.2751489284238357,0.7043065880622175,0.4996901721620177
0.49213684,0.1910079079588951,0.7495050592466167,0.4775499357351706
0.4785056,0.0106651410296674,0.717817796662937,0.40232951256420146
0.5461732,0.2368507317973877,0.712559264332825,0.4985277320434043
0.47360933,0.9318782190573544,0.2809082175987095,0.5621319222186879
0.42007306,0.8010479348559172,0.4134453143778105,0.5448554364112426
0.54900044,0.562922373149168,0.1625384983081582,0.42482043715244205
0.4628123,0.4351598924868832,0.0686875632799674,0.3222199185889502
0.60223764,0.50266643006343,0.7141280976398092,0.6063440559010798
0.54649305,0.2363375742800858,0.6996871864186104,0.4941726035662321
0.5686603,0.3799552053685824,0.5733500577803023,0.5073218543829615
0.44625348,0.0803301525387398,0.0731445727751675,0.19990940177130243
0.6004984,0.8289069455912677,0.3422036456623705,0.5905363304178793
0.49584955,0.8830218884329583,0.4067655674013244,0.5952123352780941
0.52452505,0.3490415468794499,0.2435521610596441,0.37237291931303135
0.43739182,0.413461319347609,0.1312196317380797,0.3273575903618962
0.5326811,0.5385208320377489,0.3559550714402388,0.4757190011593293
0.51906645,0.7621990936484505,0.6995059220660911,0.6602571552381805
0.5841195,0.0480476069775559,0.0342731426019977,0.2221467498598512
0.5722971,0.087854594147059,0.3998358172058474,0.35332917045096873
0.44981587,0.2636804363751605,0.2887663257250554,0.3340875440334053
0.6576894,0.0382357193434355,0.0933060406353973,0.26307705332627757
0.4673092,0.0884993361730678,0.4958852722923287,0.35056460282179885
0.6522993,0.4400021494117619,0.139004933501703,0.41043546097115496
0.54551023,0.0982561926269157,0.5035701351180608,0.38244551924832554
0.5841953,0.7856712075608239,0.1447432840803378,0.5048699305470539
0.5813198,0.7971965292361408,0.5111063872096951,0.6298742388152787
0.51803297,0.4379244890838773,0.6702984678783521,0.5420853089874098
0.5987576,0.5134706386927033,0.0481646665617777,0.386797635084827
0.506703,0.2072759068825424,0.8193817496173341,0.5111202188332922
0.47203588,0.7612687630288905,0.1280012267826024,0.4537686232704976
0.3260759,0.1111213314586574,0.1075235290159331,0.1815735868248635
0.60752946,0.651678474557096,0.2024756119761018,0.4872278488443993
0.51737213,0.1135729279466751,0.0750087650724226,0.2353179410063659
0.6288473,0.1115365397327996,0.0459826608986155,0.26212216687713835
0.47669512,0.6457509813277061,0.9319563807940692,0.6848008273739251
0.5193442,0.1664612421814611,0.5366062268244728,0.4074705563353113
0.52127767,0.1006024264243705,0.2834050292051775,0.3017617085431827
0.47483152,0.1661691982896048,0.2019998018353246,0.28100017337497646
0.58166903,0.7265718711456416,0.6837737847316131,0.6640048952924182
0.62719035,0.0576005610505563,0.726784111670356,0.4705250075736374
0.5806879,0.8574835170095115,0.7041749815999572,0.7141154662031562
0.5815091,0.1390702223818814,0.2089100809809344,0.3098298011209386
0.57949954,0.2154754729250218,0.5769897227345742,0.4573215785531987
0.44975215,0.2611350989813149,0.1768831512909347,0.29592346675741654
0.596863,0.86145069268655,0.8452032321356452,0.7678389749407316
0.46706432,0.1509403275648821,0.5143919508167691,0.3774655327938838
0.60643154,0.1093611603152305,0.7395786877855783,0.48512379603360295
0.5682059,0.4667975180233478,0.5051009730861432,0.5133681303698303
0.5762769,0.0781213276936384,0.5294782000787612,0.3946254759241332
0.46365482,0.7246475147335998,0.4705601792128603,0.5529541713154867
0.608634,0.2688818152172116,0.0523610791729692,0.3099589647967269
0.55175525,0.141408599668911,0.0584309977609181,0.25053161580994304
0.39419886,0.0939823651977632,0.1831677734557626,0.22378299955117528
0.627887,0.0690273144756967,0.6645575630479572,0.45382395917455126
0.6060429,0.2715750220542132,0.5694097988020266,0.4823425736187466
0.6222669,0.9589560433312044,0.2468334254882479,0.6093521229398174
0.5568129,0.7027147890643687,0.873435995665579,0.7109878949099825
0.53321505,0.5028552195060518,0.287436101391965,0.4411687902993389
0.4694687,0.449832510085541,0.0550302802072998,0.3247771634309469
0.46689084,0.3779715255288785,0.5720812454040083,0.47231453697762893
0.5119199,0.4822999757491981,0.260843952372722,0.41835460937397334
0.5690266,0.2050153745899357,0.2826119701098242,0.3522179815665867
0.4122008,0.7686739450827907,0.0467874562791329,0.4092207337873079
0.6041394,0.4912600880234315,0.3988925665008407,0.4980973515080907
0.5858276,0.7724162122404282,0.4799664446816025,0.6127367523073436
0.40409026,0.6986883222100314,0.036605306057545,0.37979462942252545
0.5247104,0.4499443052900954,0.0992558172736197,0.35797017418790505
0.5827959,0.8087270181001944,0.5356463806472039,0.6423897662491328
0.62287444,0.6528278866812071,0.5410933078772487,0.6055985448528186
0.54722553,0.4432132988809403,0.873435995665579,0.621291608182173
0.5383313,0.2919002003413334,0.8085835522861163,0.5462716842091498
0.45638835,0.3061280218345288,0.1010452745387796,0.28785388212443613
0.62615263,0.8841080393497504,0.264741068528351,0.5916672459593671
0.61336404,0.0754549974152071,0.5586550513246541,0.4158246962466204
0.5214562,0.0555139338223724,0.6681570702801806,0.41504240136751763
0.49930894,0.4755376402152685,0.6009638408771898,0.5252701403641528
0.458287,0.2536611804515437,0.1117243964765332,0.2745575256426923
0.43760365,0.5577709023267954,0.0946489316857473,0.3633411613375142
0.4243817,0.3056938346532504,0.0665640451287126,0.26554652659398764
0.41250125,0.1991479359685657,0.5188773688855364,0.3768421849513673
0.49191496,0.8466532869666094,0.3947561278765298,0.5777747916143797
0.60545343,0.0858128718411272,0.6659732479744838,0.4524131832718703
0.37609053,0.0657868219336015,0.0430943638789784,0.1616572386041933
0.5126649,0.326814744042875,0.1095819507985214,0.31635386494713214
0.60125506,0.087157919705047,0.8452032321356452,0.5112054039468973
0.48917666,0.3101962581182809,0.4985828580183334,0.4326519253788714
0.51896316,0.9637475214964274,0.4928377730991029,0.6585161515318434
0.66078025,0.3207368079621212,0.0382871804841618,0.33993474614876096
0.33742997,0.5510067647252014,0.3111053370592052,0.39984735726146886
0.6316077,0.0577448516343383,0.4660286535595296,0.38512706839795596
0.66989005,0.2285863809681801,0.0399144972053436,0.31279697605784124
0.6146768,0.1707901413946048,0.680802609805374,0.4887565170666596
0.66486436,0.3331745641023637,0.2016513151646507,0.39989674642233813
0.58562326,0.9006257274032937,0.0842780695247338,0.5235090189760091
0.65309656,0.7848829049863324,0.0377280638262311,0.49190250960418785
0.49112388,0.0906150194024197,0.0728526757267621,0.2181971917097273
0.605941,0.2776997489731685,0.7152119492076752,0.5329508993936146
0.5314239,0.4533941052067304,0.0399144972053436,0.34157750080402466
0.6695722,0.701240184199907,0.1389933785094819,0.5032685875697963
0.5885728,0.9510844599460924,0.7179790729595916,0.7525454443018947
0.40218621,0.1046685131749267,0.3612863043835636,0.2893803425194968
0.58878434,0.1542017707221935,0.8735405881818407,0.5388422329680114
0.56882954,0.0624037776690752,0.867123275028697,0.49945219756592407
0.58116955,0.3399367248736025,0.599909462054316,0.5070052456426395
0.6455212,0.7020685203803015,0.0782508965590009,0.4752802056464342
0.4421882,0.5037628230934716,0.2765686334451119,0.4075065521795278
0.62561077,0.4300274104188249,0.0574579750802645,0.37103205183302973
0.4395479,0.2689476225784177,0.1371544686195734,0.2818833303993304
0.4749292,0.4364947600525266,0.5155939908297826,0.47567265029410305
0.6219959,0.1604418306483524,0.6558803727567638,0.47943936780170543
0.5807394,0.9199392543656566,0.615033622426024,0.7052374255972268
0.5825679,0.1329169364233762,0.8707682481191925,0.5287510281808562
0.6129327,0.2756734207913683,0.8283652364497741,0.5723237857470475
0.6036588,0.9247020482503674,0.0425264423654765,0.523629096871948
0.5019165,0.5542087270286694,0.4382219998945096,0.4981157423077263
0.6143611,0.2845534429299138,0.229395421957185,0.376103321629033
0.53367037,0.1932041608025206,0.1507119254903097,0.2925288187642767
0.42094818,0.4218912123813269,0.4775569830847994,0.4401321251553754
0.4956625,0.9289964599576108,0.6789198754495488,0.7011929451357198
0.5426776,0.1149079444131675,0.0775640401587267,0.24504986152396477
0.5244509,0.8991129023176975,0.830405721386412,0.7513231745680365
0.5297702,0.0713683884247394,0.9326963042456704,0.5112782975568032
0.46025977,0.1508202212100536,0.0782508965590009,0.22977696258968483
0.44206968,0.3796192123169025,0.077539825334147,0.2997429058836832
0.59657574,0.5703514858520778,0.9373968526357812,0.701441359495953
0.61401504,0.0750826951653712,0.4242017789196648,0.3710998380283453
0.5759035,0.4666838150501172,0.4722188172359325,0.5049353774286832
0.43442538,0.8255190822388885,0.6804154484498762,0.6467866368962549
0.5384352,0.0481466536986856,0.2328187931466255,0.27313354894843705
0.529938,0.5117489639678927,0.3655948950770936,0.4690939530149954
0.54858845,0.2125057564572545,0.8426655673343721,0.5345865912638755
0.49798316,0.702078115095713,0.3509949642679319,0.5170187464545484
0.4842953,0.3557933292538859,0.6066004190340247,0.4822296827626369
0.33461973,0.2707986113266372,0.3013674518931982,0.3022619310732784
0.6307989,0.7430739001056574,0.6821808772466299,0.6853512257840958
0.42902485,0.8996882627791235,0.6639703430023562,0.6642278185938265
0.50738806,0.5340599755157135,0.1643594602682613,0.40193583192799154
0.6118161,0.7881571032621132,0.2315550285450416,0.5438427439357182
0.6005918,0.0927949221631337,0.6828417747892829,0.4587428323174722
0.631118,0.0936601003728825,0.4383915663043699,0.3877232222257508
0.6219926,0.8093051256606487,0.1046844226449305,0.511994049435193
0.60040134,0.7642477559698677,0.5961406508878893,0.653596582285919
0.5014006,0.6453616004669134,0.2915959184967246,0.4794527063212127
0.63887125,0.2441995849402204,0.0914736068842525,0.3248481472748243
0.51461935,0.6264368147023543,0.1853468462863426,0.4421343369962323
0.51784056,0.0394814059336722,0.9222254252044892,0.4931824637127205
0.604755,0.885000216066866,0.533959205612697,0.6745714738931876
0.5078865,0.5733868520599557,0.5629665832720966,0.5480799784440175
0.48430878,0.0833321404568665,0.2376087590746653,0.26841655984384394
0.5652909,0.1712467516378092,0.702428953630272,0.4796555350893604
0.6668043,0.1545936159976133,0.3273081413461441,0.38290201911458577
0.61264783,0.526079468056707,0.8280510775990381,0.6555927918852484
0.57770044,0.4573893941207824,0.050539783869786,0.3618765393301895
0.608074,0.9603512534980312,0.7832284424244865,0.7838845653075058
0.610379,0.4001165806474144,0.5186699405903613,0.5097218404125918
0.6182863,0.4397931606685355,0.5656646608773975,0.5412480405153111
0.41794586,0.2443577675597668,0.0778942153597103,0.24673261430649238
0.62470466,0.6859129092894497,0.3748938213490095,0.5618371302128198
0.5816364,0.651914936145898,0.3580139643364587,0.5305217668274523
0.57222795,0.3002026101034514,0.6838435610288865,0.518758040377446
0.42352983,0.899593788376455,0.4590827103742796,0.5940687762502449
0.55859184,0.9432973369868966,0.3711046476845829,0.6243312748904931
0.603334,0.3911283651713989,0.4942770137431401,0.49624645963817965
0.49599472,0.0451027710594607,0.7785977633260859,0.43989841812851554
0.64458805,0.7328569351600631,0.0742843435601827,0.4839097762400819
0.5261203,0.2011179763293108,0.6193468464564277,0.4488617075952462
0.5462942,0.8956769804619762,0.6590692502557342,0.7003468102392367
0.56162727,0.1098329783961226,0.680814262993578,0.4507581704632335
0.6437396,0.4097325485082751,0.0632898802889283,0.37225400959906785
0.56319225,0.3166912608112963,0.1595175029641366,0.34646700459181096
0.44360632,0.7348392278702742,0.3718962887125894,0.5167806121942878
0.5471312,0.1920853090686192,0.1832141035900959,0.3074768708862384
0.56760895,0.0846787229560828,0.4370117865950612,0.36309981985038137
0.481336,0.4932614347990643,0.5657098652793151,0.5134357666927931
0.50219977,0.8072682641890748,0.8247305512010192,0.7113995284633647
0.5629094,0.5076797991916642,0.4560732717227926,0.508887490304819
0.48980522,0.7066333585025799,0.1075526092476397,0.43466372925007324
0.522486,0.8967561952581672,0.4244516178884127,0.6145646043821933
0.5227456,0.0400530484271565,0.0781368366737642,0.21364516170030692
0.47755396,0.6946064062650528,0.1038099153213261,0.4253234271954596
0.54311204,0.2878638504774726,0.5474126599681259,0.4594628501485329
0.56620836,0.1013265659303314,0.5056662302076343,0.39106705204598863
0.6106622,0.0972907760913138,0.8900932497586693,0.5326820752833278
0.44813496,0.2725522635251912,0.0603144367389338,0.2603338867547083
0.60314786,0.8245333999142838,0.1816223090071209,0.5364345229738016
0.5964204,0.6603943092099932,0.4683711058491495,0.5750619383530476
0.53042156,0.9622825449976932,0.4722188172359325,0.6549743074112085
0.57993174,0.0388360417234788,0.2315127986733208,0.28342686013226653
0.53655607,0.2160805857607574,0.4732094455493246,0.4086153671033607
0.54769826,0.0479991009246417,0.2580236987113636,0.28457368654533505
0.6323825,0.2669680144495058,0.4249699620055802,0.441440158818362
0.5872387,0.8354208956099393,0.0699242314863041,0.4975279423654144
0.46230626,0.0933901133004924,0.7272218255479315,0.42763939961614134
0.4559736,0.0234238274965626,0.0430943638789784,0.17416393045851364
0.54686874,0.5926565236978698,0.1174875082974333,0.41900425733176766
0.45537,0.4117615932651203,0.6777608614322682,0.5149641515657962
0.55748963,0.3265121996616076,0.688680586434866,0.5242274720321579
0.60920644,0.9283457931046522,0.3346791317670763,0.6240771216239095
0.46189022,0.1545269956085039,0.0439511126604205,0.22012277608964148
0.4549018,0.796007378115023,0.8864933201546338,0.712467499423219
0.4837778,0.7782278706860429,0.7616084495622835,0.6745380400827754
0.5627467,0.0987947540114059,0.4427810644210475,0.36810750614415116
0.47504032,0.5094275022543212,0.2261484384352819,0.40353875356320107
0.49480182,0.123130089829776,0.4077711396133234,0.34190101648103316
0.54026985,0.4245529628295988,0.4690184206096468,0.4779470778130819
0.6210386,0.6343722933089815,0.0518900049927214,0.4357669661005676
0.4931209,0.1631781612361896,0.4993771764453648,0.3852254125605181
0.53096133,0.2131407865573574,0.7889864634826397,0.511029526679999
0.4793656,0.3779426906404333,0.497182018801046,0.4514967698138264
0.6265908,0.0603700112324383,0.3195282113325003,0.33549634085497954
0.5869297,0.1212104714932579,0.0395323948677132,0.24922418878699037
0.5920426,0.6138096719453741,0.2286663280768964,0.4781728666740901
0.45533612,0.0866932998988672,0.3363373011037912,0.29278890700088617
0.60395354,0.5502629988075796,0.4519354574801517,0.5353839987625771
0.6350643,0.4467433989482183,0.2367811496703896,0.4395296162062026
0.5542189,0.0696835234533389,0.2822056886156369,0.3020360373563253
0.52028817,0.2065530594373488,0.7079679743072231,0.47826973458152394
0.5402557,0.5605500879858272,0.4809989010696579,0.5272682296851617
0.6403448,0.0522336276733564,0.3612863043835636,0.3512882440189733
0.5903402,0.3359822828965315,0.7153667572006556,0.5472297466990623
0.52857965,0.2868913493733505,0.6214651393786085,0.4789787129173197
0.58750176,0.396269377092354,0.728562029013417,0.570777722035257
0.63172036,0.1273089766655855,0.4466325361255919,0.4018872909303925
0.52320445,0.1409219811053826,0.1617621100152785,0.2752961803735537
0.53279257,0.7186712387428333,0.0745978535549701,0.4420205540992678
0.59117514,0.9057031283130078,0.6961479455153083,0.7310087379427722
0.6051996,0.643185775145488,0.580178057630161,0.6095211442585496
0.40840462,0.2304293102645488,0.207301321303771,0.2820450838561066
0.54831856,0.1483600668506235,0.8469664700712853,0.5145483656406363
0.62063783,0.163796785802755,0.558420308727666,0.44761830817680703
0.35045096,0.4873451570015236,0.3964024464004261,0.4113995211339832
0.54130644,0.5689182853412063,0.5743208885068395,0.5615152046160152
0.5120094,0.8224212205561913,0.413445787732721,0.5826254694296374
0.48492482,0.6992673333150948,0.8613777829179573,0.6818566454110173
0.48965222,0.0801191983658329,0.074175854530618,0.21464909096548365
0.48604685,0.6448007199775927,0.2856441072575034,0.47216389241169865
0.42510608,0.5558269382880863,0.7703044737202827,0.5837458306694563
0.31521645,0.4734531997587931,0.3316414973612502,0.37343704904001446
0.6280787,0.3688484084232569,0.4719815895076767,0.48963623264364453
0.4242709,0.9273264519144137,0.4951629270090194,0.6155867596411443
0.5970226,0.9705737748443388,0.5090024774952588,0.6921996174465326
0.4719127,0.6484050148769416,0.7288872826890309,0.6164016658553242
0.45174456,0.2129801445003803,0.4476866881973138,0.37080379756589804
0.48675832,0.5235292558921327,0.8557363765724361,0.6220079841548563
0.58452463,0.5058510705095648,0.0794453419890544,0.38994034749953976
0.55670947,0.3487729633902233,0.035144528077923,0.31354232048938213
0.6276747,0.741762108584711,0.6267941176107923,0.6654103087318345
0.4661673,0.6396935145757405,0.2502525262338064,0.452037780269849
0.53508157,0.3812995724136262,0.6677790260480573,0.5280533894872278
0.5226429,0.7710506570787851,0.2727422359973765,0.5221452643587206
0.5339824,0.6253136674431642,0.6634963983932491,0.6075974886121378
0.48656204,0.5788373283253923,0.1997106346117075,0.42170333431236656
0.6190223,0.3675279136545753,0.3900331120267073,0.45886110856042756
0.5633132,0.2078598218112898,0.1819335592333727,0.31770219368155417
0.6065728,0.0405330811754996,0.5744531885907928,0.4071863565887641
0.5144985,0.4250432546802593,0.5206849850437345,0.4867422465746645
0.5934735,0.7699744701062082,0.0528022369490453,0.4720834023517511
0.5407002,0.4195324431716986,0.7457357777583048,0.5686561403100011
0.60518575,0.7477072555322092,0.7617738845317547,0.7048889633546547
0.51911795,0.5451358169711976,0.5055926171246684,0.5232821280319553
0.59986156,0.8442505117954785,0.1248608874784924,0.522990986424657
0.5954326,0.186747379236171,0.2632569689023827,0.3484789827128512
0.4797124,0.2130967979916402,0.5629665832720966,0.4185919270879122
0.6133253,0.69260512668699,0.6198734035339317,0.6419346100736406
0.5181016,0.7826777077808386,0.7299268577257261,0.6769020551688548
0.5985841,0.1515842965302236,0.4535199427365578,0.4012294464222605
0.46384987,0.1845107257990838,0.4091853724708347,0.3525153227566395
0.6496211,0.1703208498590849,0.4638224221450787,0.4279214573347212
0.6078625,0.1508491836819355,0.8032356932831052,0.5206491256550135
0.5729489,0.5885474000214728,0.394201237905151,0.5185658459755412
0.50868964,0.5577563494804192,0.3672957826466679,0.4779139240423624
0.6260909,0.6983988845627883,0.1769753290119904,0.500488371191593
0.5794296,0.7507769634733373,0.6790123249945662,0.6697396294893011
0.65287954,0.5035020090310608,0.3191975668708104,0.49185970530062373
0.65832376,0.2630365674812505,0.1436514208869453,0.3550039161227319
0.34975582,0.5680557878692962,0.2093235863690085,0.3757117314127682
0.54881567,0.4578398516169742,0.7113096022103712,0.5726550412757817
